path,filename,category,article_or_summary
input_data\BBC News Summary\Summaries\politics\262.txt,262.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\263.txt,263.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\264.txt,264.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\265.txt,265.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\266.txt,266.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\267.txt,267.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\268.txt,268.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\269.txt,269.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\270.txt,270.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\271.txt,271.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\272.txt,272.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\273.txt,273.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\274.txt,274.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\275.txt,275.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\276.txt,276.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\277.txt,277.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\278.txt,278.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\279.txt,279.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\280.txt,280.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\281.txt,281.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\282.txt,282.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\283.txt,283.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\284.txt,284.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\285.txt,285.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\286.txt,286.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\287.txt,287.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\288.txt,288.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\289.txt,289.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\290.txt,290.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\291.txt,291.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\292.txt,292.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\293.txt,293.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\294.txt,294.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\295.txt,295.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\296.txt,296.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\297.txt,297.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\298.txt,298.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\299.txt,299.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\300.txt,300.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\301.txt,301.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\302.txt,302.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\303.txt,303.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\304.txt,304.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\305.txt,305.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\306.txt,306.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\307.txt,307.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\308.txt,308.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\309.txt,309.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\310.txt,310.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\311.txt,311.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\312.txt,312.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\313.txt,313.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\314.txt,314.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\315.txt,315.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\316.txt,316.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\317.txt,317.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\318.txt,318.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\319.txt,319.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\320.txt,320.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\321.txt,321.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\322.txt,322.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\323.txt,323.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\324.txt,324.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\325.txt,325.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\326.txt,326.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\327.txt,327.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\328.txt,328.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\329.txt,329.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\330.txt,330.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\331.txt,331.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\332.txt,332.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\333.txt,333.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\334.txt,334.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\335.txt,335.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\336.txt,336.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\337.txt,337.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\338.txt,338.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\339.txt,339.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\340.txt,340.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\341.txt,341.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\342.txt,342.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\343.txt,343.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\344.txt,344.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\345.txt,345.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\346.txt,346.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\347.txt,347.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\348.txt,348.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\349.txt,349.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\350.txt,350.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\351.txt,351.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\352.txt,352.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\353.txt,353.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\354.txt,354.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\355.txt,355.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\356.txt,356.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\357.txt,357.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\358.txt,358.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\359.txt,359.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\360.txt,360.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\361.txt,361.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\362.txt,362.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\363.txt,363.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\364.txt,364.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\365.txt,365.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\366.txt,366.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\367.txt,367.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\368.txt,368.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\369.txt,369.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\370.txt,370.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\371.txt,371.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\372.txt,372.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\373.txt,373.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\374.txt,374.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\375.txt,375.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\376.txt,376.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\377.txt,377.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\378.txt,378.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\379.txt,379.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\380.txt,380.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\381.txt,381.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\382.txt,382.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\383.txt,383.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\384.txt,384.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\385.txt,385.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\386.txt,386.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\387.txt,387.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\388.txt,388.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\389.txt,389.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\390.txt,390.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\391.txt,391.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\392.txt,392.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\393.txt,393.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\394.txt,394.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\395.txt,395.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\396.txt,396.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\397.txt,397.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\398.txt,398.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\399.txt,399.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\400.txt,400.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\401.txt,401.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\402.txt,402.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\403.txt,403.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\404.txt,404.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\405.txt,405.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\406.txt,406.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\407.txt,407.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\408.txt,408.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\409.txt,409.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\410.txt,410.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\411.txt,411.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\412.txt,412.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\413.txt,413.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\414.txt,414.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\415.txt,415.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\416.txt,416.txt,politics,Summaries
input_data\BBC News Summary\Summaries\politics\417.txt,417.txt,politics,Summaries
input_data\BBC News Summary\Summaries\sport\001.txt,001.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\002.txt,002.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\003.txt,003.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\004.txt,004.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\005.txt,005.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\006.txt,006.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\007.txt,007.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\008.txt,008.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\009.txt,009.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\010.txt,010.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\011.txt,011.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\012.txt,012.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\013.txt,013.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\014.txt,014.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\015.txt,015.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\016.txt,016.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\017.txt,017.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\018.txt,018.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\019.txt,019.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\020.txt,020.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\021.txt,021.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\022.txt,022.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\023.txt,023.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\024.txt,024.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\025.txt,025.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\026.txt,026.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\027.txt,027.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\028.txt,028.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\029.txt,029.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\030.txt,030.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\031.txt,031.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\032.txt,032.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\033.txt,033.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\034.txt,034.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\035.txt,035.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\036.txt,036.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\037.txt,037.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\038.txt,038.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\039.txt,039.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\040.txt,040.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\041.txt,041.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\042.txt,042.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\043.txt,043.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\044.txt,044.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\045.txt,045.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\046.txt,046.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\047.txt,047.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\048.txt,048.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\049.txt,049.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\050.txt,050.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\051.txt,051.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\052.txt,052.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\053.txt,053.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\054.txt,054.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\055.txt,055.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\056.txt,056.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\057.txt,057.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\058.txt,058.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\059.txt,059.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\060.txt,060.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\061.txt,061.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\062.txt,062.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\063.txt,063.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\064.txt,064.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\065.txt,065.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\066.txt,066.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\067.txt,067.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\068.txt,068.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\069.txt,069.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\070.txt,070.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\071.txt,071.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\072.txt,072.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\073.txt,073.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\074.txt,074.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\075.txt,075.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\076.txt,076.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\077.txt,077.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\078.txt,078.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\079.txt,079.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\080.txt,080.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\081.txt,081.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\082.txt,082.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\083.txt,083.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\084.txt,084.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\085.txt,085.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\086.txt,086.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\087.txt,087.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\088.txt,088.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\089.txt,089.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\090.txt,090.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\091.txt,091.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\092.txt,092.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\093.txt,093.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\094.txt,094.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\095.txt,095.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\096.txt,096.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\097.txt,097.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\098.txt,098.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\099.txt,099.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\100.txt,100.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\101.txt,101.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\102.txt,102.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\103.txt,103.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\104.txt,104.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\105.txt,105.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\106.txt,106.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\107.txt,107.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\108.txt,108.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\109.txt,109.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\110.txt,110.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\111.txt,111.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\112.txt,112.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\113.txt,113.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\114.txt,114.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\115.txt,115.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\116.txt,116.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\117.txt,117.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\118.txt,118.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\119.txt,119.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\120.txt,120.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\121.txt,121.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\122.txt,122.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\123.txt,123.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\124.txt,124.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\125.txt,125.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\126.txt,126.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\127.txt,127.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\128.txt,128.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\129.txt,129.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\130.txt,130.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\131.txt,131.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\132.txt,132.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\133.txt,133.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\134.txt,134.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\135.txt,135.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\136.txt,136.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\137.txt,137.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\138.txt,138.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\139.txt,139.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\140.txt,140.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\141.txt,141.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\142.txt,142.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\143.txt,143.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\144.txt,144.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\145.txt,145.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\146.txt,146.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\147.txt,147.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\148.txt,148.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\149.txt,149.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\150.txt,150.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\151.txt,151.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\152.txt,152.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\153.txt,153.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\154.txt,154.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\155.txt,155.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\156.txt,156.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\157.txt,157.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\158.txt,158.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\159.txt,159.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\160.txt,160.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\161.txt,161.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\162.txt,162.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\163.txt,163.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\164.txt,164.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\165.txt,165.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\166.txt,166.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\167.txt,167.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\168.txt,168.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\169.txt,169.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\170.txt,170.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\171.txt,171.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\172.txt,172.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\173.txt,173.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\174.txt,174.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\175.txt,175.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\176.txt,176.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\177.txt,177.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\178.txt,178.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\179.txt,179.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\180.txt,180.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\181.txt,181.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\182.txt,182.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\183.txt,183.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\184.txt,184.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\185.txt,185.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\186.txt,186.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\187.txt,187.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\188.txt,188.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\189.txt,189.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\190.txt,190.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\191.txt,191.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\192.txt,192.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\193.txt,193.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\194.txt,194.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\195.txt,195.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\196.txt,196.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\197.txt,197.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\198.txt,198.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\199.txt,199.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\200.txt,200.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\201.txt,201.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\202.txt,202.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\203.txt,203.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\204.txt,204.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\205.txt,205.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\206.txt,206.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\207.txt,207.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\208.txt,208.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\209.txt,209.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\210.txt,210.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\211.txt,211.txt,sport,Summaries
input_data\BBC News Summary\Summaries\sport\212.txt,212.txt,sport,Summaries
